account_id,symbol,trade_date,quantity,price
ACC-0091,COIN,2025-10-03,-30,396.18
ACC-0091,GOOGL,2025-10-07,-35,132.78
ACC-0091,MU,2025-10-10,43,164.82
ACC-0091,GOOGL,2025-10-13,-18,136.67
ACC-0091,MU,2025-10-15,-51,164.60
ACC-0091,GOOGL,2025-10-16,-5,138.42
ACC-0091,GOOGL,2025-11-12,32,127.35
ACC-0091,UNH,2025-11-13,18,83.68
ACC-0091,GOOGL,2025-11-19,-8,127.35
ACC-0091,MU,2025-11-24,-22,174.47
ACC-0091,GOOGL,2025-12-29,-6,112.08
ACC-0091,SOFI,2026-01-01,31,21.55
ACC-0091,GOOGL,2026-01-02,-37,109.74
ACC-0091,MU,2026-01-06,32,185.03
ACC-0091,MU,2026-01-12,-17,191.61
ACC-0091,MU,2026-01-19,-39,200.55
ACC-0091,GOOGL,2026-01-22,2,117.63
ACC-0091,GOOGL,2026-01-23,47,119.48
ACC-0091,MU,2026-01-27,45,199.65
ACC-0091,MU,2026-01-28,34,203.29
ACC-0091,GOOGL,2026-01-29,25,121.86
ACC-0091,MU,2026-02-12,-30,193.82
ACC-0091,WMT,2026-02-16,-47,141.05
ACC-0091,MU,2026-03-20,-8,191.04
ACC-0091,GOOGL,2026-03-31,-40,133.31
ACC-0091,GOOGL,2026-04-03,-44,125.71
ACC-0091,XOM,2026-04-24,-7,246.18
ACC-0091,GOOGL,2026-04-28,33,118.23
ACC-0091,GOOGL,2026-04-30,-17,121.52
ACC-0091,IREN,2026-05-01,-17,315.31
ACC-0091,SOFI,2026-05-25,9,18.42
ACC-0091,GOOGL,2026-05-26,-19,131.48
ACC-0091,UNH,2026-06-01,49,111.66
ACC-0091,MU,2026-06-08,17,254.21
ACC-0091,GOOGL,2026-06-09,-28,131.01
ACC-0091,GOOGL,2026-06-18,44,127.65
ACC-0091,MU,2026-07-13,-22,222.33
ACC-0091,GOOGL,2026-08-03,-59,121.32
ACC-0091,GOOGL,2026-08-13,58,128.61
ACC-0091,MU,2026-09-01,48,218.89
ACC-0091,GOOGL,2026-09-02,29,133.08
ACC-0092,NFLX,2025-06-09,-28,225.87
ACC-0092,SNAP,2025-06-16,-33,14.39
ACC-0092,SNAP,2025-06-19,31,14.27
ACC-0092,NFLX,2025-06-24,-59,236.61
ACC-0092,DIS,2025-06-27,28,278.95
ACC-0092,SMCI,2025-07-11,58,143.18
ACC-0092,SNAP,2025-08-04,-53,13.86
ACC-0092,INTC,2025-08-21,-12,201.72
ACC-0092,SNAP,2025-08-22,21,13.92
ACC-0092,SNAP,2025-09-18,56,15.69
ACC-0092,NFLX,2025-09-19,1,191.92
ACC-0092,RIVN,2025-10-20,-57,407.17
ACC-0092,NFLX,2025-11-20,22,205.49
ACC-0092,NFLX,2025-12-18,27,216.18
ACC-0092,NFLX,2025-12-22,-22,224.65
ACC-0092,NFLX,2025-12-26,48,216.95
ACC-0092,SNAP,2026-01-05,-47,19.67
ACC-0092,SNAP,2026-01-08,11,19.60
ACC-0092,SNAP,2026-01-15,-11,18.91
ACC-0092,SNAP,2026-01-21,-53,17.84
ACC-0092,MSTR,2026-01-26,57,56.46
ACC-0092,AMZN,2026-01-27,-21,124.89
ACC-0092,NFLX,2026-02-03,-39,214.30
ACC-0092,NFLX,2026-02-09,44,206.16
ACC-0092,RIVN,2026-02-11,-46,420.46
ACC-0092,GOOGL,2026-02-26,51,134.40
ACC-0092,SNAP,2026-03-09,-56,19.15
ACC-0092,NFLX,2026-03-26,9,206.30
ACC-0092,SNAP,2026-04-06,58,18.75
ACC-0092,NFLX,2026-04-07,21,220.73
ACC-0092,NFLX,2026-04-15,-14,220.67
ACC-0092,NFLX,2026-04-16,-25,213.00
ACC-0092,SNAP,2026-04-27,48,19.61
ACC-0092,SNAP,2026-04-29,-10,18.91
ACC-0092,SNAP,2026-05-22,1,15.75
ACC-0092,AAPL,2026-05-26,49,154.57
ACC-0093,MSTR,2025-07-08,-26,55.67
ACC-0093,INTC,2025-08-06,-11,180.79
ACC-0093,MSTR,2025-08-22,25,64.35
ACC-0093,INTC,2025-10-27,40,215.09
ACC-0093,INTC,2026-03-05,38,243.61
ACC-0093,COIN,2026-03-18,7,245.72
ACC-0093,MSTR,2026-04-09,-6,66.59
ACC-0093,MSTR,2026-04-17,-36,64.59
ACC-0093,INTC,2026-05-25,44,279.83
ACC-0093,INTC,2026-06-22,-50,246.20
ACC-0093,QQQ,2026-07-27,-25,212.05
ACC-0093,INTC,2026-08-14,-25,243.62
ACC-0094,PLTR,2025-06-06,-32,186.10
ACC-0094,PLTR,2025-06-10,-46,189.69
ACC-0094,PLTR,2025-06-11,-23,184.80
ACC-0094,PLTR,2025-06-27,18,175.77
ACC-0094,UNH,2025-06-30,-10,107.37
ACC-0094,PLTR,2025-07-04,43,184.23
ACC-0094,PLTR,2025-07-11,-51,190.54
ACC-0094,PLTR,2025-07-23,-10,197.88
ACC-0094,UNH,2025-07-25,44,97.48
ACC-0094,UNH,2025-07-30,-51,97.85
ACC-0094,SPY,2025-08-12,-19,168.00
ACC-0094,UNH,2025-08-13,3,89.90
ACC-0094,PLTR,2025-09-05,43,193.96
ACC-0094,VRT,2025-09-30,-48,99.64
ACC-0094,PLTR,2025-10-02,56,202.96
ACC-0094,PLTR,2025-10-22,41,196.46
ACC-0094,UNH,2025-10-24,-22,80.27
ACC-0094,QQQ,2025-11-03,14,226.82
ACC-0094,PLTR,2025-11-04,-18,214.12
ACC-0094,UNH,2025-11-06,-59,78.51
ACC-0094,UNH,2025-11-12,46,83.48
ACC-0094,UNH,2025-11-13,-14,83.30
ACC-0094,PLTR,2025-11-21,-35,197.01
ACC-0094,UNH,2025-11-27,38,90.92
ACC-0094,PLTR,2025-12-15,-13,201.56
ACC-0094,PLTR,2025-12-18,-50,209.12
ACC-0094,NVDA,2025-12-23,38,310.73
ACC-0094,PLTR,2026-01-01,-46,188.64
ACC-0094,AMD,2026-01-05,6,23.02
ACC-0094,UNH,2026-01-13,-50,102.07
ACC-0094,PLTR,2026-01-20,-54,188.83
ACC-0094,PLTR,2026-02-16,-15,179.26
ACC-0094,UNH,2026-02-25,-14,121.77
ACC-0094,UNH,2026-03-02,8,122.60
ACC-0094,UNH,2026-03-12,-37,115.65
ACC-0094,UNH,2026-03-17,29,113.06
ACC-0094,UNH,2026-03-23,3,119.20
ACC-0094,UNH,2026-03-31,54,120.47
ACC-0094,XOM,2026-04-03,-1,238.17
ACC-0094,MRVL,2026-04-07,-45,170.23
ACC-0094,PLTR,2026-04-09,40,166.06
ACC-0094,SOFI,2026-04-20,25,19.98
ACC-0094,UNH,2026-04-28,-12,122.00
ACC-0094,PLTR,2026-05-13,-28,180.95
ACC-0094,PLTR,2026-05-19,3,187.26
ACC-0094,UNH,2026-05-29,-54,111.57
ACC-0094,UNH,2026-06-01,-25,111.80
ACC-0094,PLTR,2026-06-05,-30,211.68
ACC-0094,PLTR,2026-06-08,35,212.05
ACC-0094,PLTR,2026-06-16,-17,203.85
ACC-0094,UNH,2026-06-22,60,112.78
ACC-0094,UNH,2026-07-03,40,121.19
ACC-0094,UNH,2026-07-29,18,119.57
ACC-0094,UNH,2026-07-31,-29,113.20
ACC-0094,INTC,2026-08-11,-49,231.72
ACC-0094,IREN,2026-08-13,-13,308.30
ACC-0094,UNH,2026-08-28,50,110.11
ACC-0094,UNH,2026-09-01,8,111.91
ACC-0094,PLTR,2026-09-04,-9,198.16
ACC-0095,SNAP,2025-06-10,-39,15.26
ACC-0095,NVDA,2025-07-23,34,236.98
ACC-0095,ARM,2025-07-29,28,198.68
ACC-0095,WMT,2025-11-11,43,139.87
ACC-0095,SNAP,2025-12-03,-33,17.79
ACC-0095,WMT,2026-03-24,56,115.61
ACC-0095,WMT,2026-04-13,-12,119.92
ACC-0095,WMT,2026-04-20,-26,117.58
ACC-0095,SNAP,2026-04-27,51,19.52
ACC-0095,WMT,2026-05-14,21,121.79
ACC-0095,WMT,2026-06-12,22,143.98
ACC-0095,SNAP,2026-07-20,51,15.25
ACC-0095,SMCI,2026-08-03,1,151.26
ACC-0096,SOFI,2025-06-20,-51,40.81
ACC-0096,SOFI,2025-06-27,36,41.08
ACC-0096,XOM,2025-07-10,46,227.17
ACC-0096,SOFI,2025-07-14,-17,34.75
ACC-0096,UNH,2025-07-17,18,92.15
ACC-0096,SOFI,2025-07-23,59,38.54
ACC-0096,XOM,2025-07-24,41,231.13
ACC-0096,RIVN,2025-10-29,-5,403.57
ACC-0096,SOFI,2025-11-24,27,26.12
ACC-0096,SOFI,2025-11-27,-40,23.68
ACC-0096,SOFI,2026-01-16,-18,20.98
ACC-0096,SOFI,2026-01-29,13,21.00
ACC-0096,RIVN,2026-02-03,-52,389.24
ACC-0096,XOM,2026-02-11,-22,278.21
ACC-0096,XOM,2026-02-12,23,283.55
ACC-0096,XOM,2026-04-03,14,236.63
ACC-0096,SOFI,2026-06-03,-9,18.20
ACC-0096,SOFI,2026-08-17,15,16.40
ACC-0096,XOM,2026-08-19,-58,350.58
ACC-0097,PYPL,2025-06-05,-36,15.29
ACC-0097,ARM,2025-06-06,44,214.15
ACC-0097,ARM,2025-07-14,-47,186.62
ACC-0097,ARM,2025-07-18,-40,195.81
ACC-0097,PYPL,2025-08-05,21,14.58
ACC-0097,PYPL,2025-08-18,-54,14.68
ACC-0097,TSM,2025-08-19,44,267.82
ACC-0097,PYPL,2025-09-01,28,13.83
ACC-0097,PYPL,2025-09-15,-49,14.10
ACC-0097,ARM,2025-10-06,34,178.74
ACC-0097,TSLA,2025-10-10,-25,202.72
ACC-0097,IREN,2025-10-15,58,237.38
ACC-0097,ARM,2025-10-29,-1,193.42
ACC-0097,PYPL,2025-11-06,-34,13.95
ACC-0097,ARM,2025-11-07,20,211.76
ACC-0097,PYPL,2025-11-12,29,13.73
ACC-0097,ARM,2025-12-18,25,212.95
ACC-0097,ARM,2025-12-19,1,211.93
ACC-0097,ARM,2026-01-05,-46,204.51
ACC-0097,PYPL,2026-01-15,4,14.02
ACC-0097,SPY,2026-02-05,46,188.60
ACC-0097,ARM,2026-02-09,-40,170.24
ACC-0097,ARM,2026-02-17,16,184.04
ACC-0097,ARM,2026-03-23,31,185.20
ACC-0097,PYPL,2026-04-20,20,12.95
ACC-0097,PYPL,2026-05-04,-51,13.65
ACC-0097,PYPL,2026-05-14,-60,13.20
ACC-0097,ARM,2026-05-18,10,175.59
ACC-0097,ARM,2026-06-01,19,189.19
ACC-0097,ARM,2026-06-11,28,184.22
ACC-0097,PYPL,2026-06-15,-10,13.20
ACC-0097,PYPL,2026-07-10,-28,14.72
ACC-0097,ARM,2026-07-15,-7,185.11
ACC-0098,NVDA,2025-06-03,28,222.97
ACC-0098,IREN,2025-06-09,-54,187.84
ACC-0098,SHOP,2025-06-16,-53,320.42
ACC-0098,PYPL,2025-07-18,-46,14.63
ACC-0098,NVDA,2025-08-06,29,243.01
ACC-0098,PYPL,2025-08-19,-17,14.45
ACC-0098,NVDA,2025-08-29,17,263.59
ACC-0098,PYPL,2025-09-02,49,14.07
ACC-0098,NVDA,2025-09-04,40,259.52
ACC-0098,PYPL,2025-09-05,57,14.22
ACC-0098,PYPL,2025-09-12,-44,14.35
ACC-0098,PYPL,2025-09-16,13,14.41
ACC-0098,PYPL,2025-09-23,56,15.02
ACC-0098,PYPL,2025-09-26,55,14.77
ACC-0098,PYPL,2025-09-30,27,15.19
ACC-0098,NVDA,2025-10-21,-30,277.96
ACC-0098,PYPL,2025-10-22,29,13.42
ACC-0098,COIN,2025-11-04,-5,318.87
ACC-0098,PYPL,2025-12-18,-54,15.35
ACC-0098,PYPL,2025-12-29,-12,13.88
ACC-0098,NVDA,2026-01-06,-3,285.15
ACC-0098,PYPL,2026-01-07,49,14.02
ACC-0098,NVDA,2026-01-13,-32,291.26
ACC-0098,NVDA,2026-01-14,-24,302.93
ACC-0098,PYPL,2026-01-15,31,14.11
ACC-0098,PYPL,2026-01-21,-54,14.13
ACC-0098,PYPL,2026-01-26,57,15.49
ACC-0098,PYPL,2026-01-29,-1,15.58
ACC-0098,PYPL,2026-02-09,26,15.94
ACC-0098,NVDA,2026-02-12,-10,360.90
ACC-0098,NVDA,2026-02-23,-36,372.92
ACC-0098,PYPL,2026-03-17,14,13.56
ACC-0098,PYPL,2026-03-18,15,13.61
ACC-0098,PYPL,2026-03-19,-26,14.00
ACC-0098,NVDA,2026-04-15,44,345.31
ACC-0098,PYPL,2026-04-28,-16,13.07
ACC-0098,ARM,2026-05-15,-31,174.23
ACC-0098,NVDA,2026-05-18,50,305.16
ACC-0098,PYPL,2026-05-25,41,11.93
ACC-0098,PYPL,2026-06-05,13,12.99
ACC-0098,PYPL,2026-06-10,32,12.94
ACC-0098,PYPL,2026-07-15,-3,14.67
ACC-0098,PYPL,2026-07-16,-2,14.79
ACC-0098,NVDA,2026-07-21,1,347.19
ACC-0098,PYPL,2026-07-24,5,13.63
ACC-0098,PYPL,2026-07-27,-41,14.19
ACC-0098,PYPL,2026-07-31,-11,14.54
ACC-0098,PYPL,2026-08-11,51,15.60
ACC-0099,MSFT,2025-06-09,-14,200.23
ACC-0099,MSFT,2025-06-18,40,195.98
ACC-0099,MSFT,2025-06-23,-27,191.45
ACC-0099,MSFT,2025-06-24,-58,195.17
ACC-0099,AMD,2025-06-27,-56,24.97
ACC-0099,AMD,2025-06-30,-1,25.94
ACC-0099,MSFT,2025-07-07,6,207.62
ACC-0099,MSFT,2025-07-17,11,212.63
ACC-0099,MSFT,2025-07-24,33,209.02
ACC-0099,AMD,2025-07-28,11,24.72
ACC-0099,AMD,2025-07-30,-21,25.02
ACC-0099,AMD,2025-08-01,-60,24.98
ACC-0099,COIN,2025-08-05,-55,376.82
ACC-0099,AMZN,2025-08-12,14,95.53
ACC-0099,MSFT,2025-08-15,-40,214.52
ACC-0099,AMD,2025-08-27,-40,21.43
ACC-0099,MSFT,2025-09-19,15,239.37
ACC-0099,MSFT,2025-10-01,2,248.09
ACC-0099,AMD,2025-10-03,-4,30.53
ACC-0099,AMD,2025-10-06,60,29.76
ACC-0099,MSFT,2025-10-22,-54,260.63
ACC-0099,MSFT,2025-11-06,-1,254.01
ACC-0099,AMD,2025-11-18,-21,30.06
ACC-0099,AMD,2025-11-20,33,29.04
ACC-0099,MSFT,2025-11-26,36,253.05
ACC-0099,MSFT,2025-11-27,-18,249.64
ACC-0099,AMD,2025-12-11,-23,26.41
ACC-0099,AMD,2025-12-17,23,26.17
ACC-0099,AMD,2025-12-22,-20,24.76
ACC-0099,AMD,2026-01-02,-29,24.30
ACC-0099,AMD,2026-01-05,-20,22.90
ACC-0099,AMD,2026-01-06,50,22.46
ACC-0099,MSFT,2026-01-13,-8,274.66
ACC-0099,NFLX,2026-01-15,24,219.47
ACC-0099,AMD,2026-01-22,-4,21.22
ACC-0099,AMD,2026-02-05,42,19.70
ACC-0099,AMD,2026-02-11,40,20.90
ACC-0099,MSFT,2026-02-25,52,261.91
ACC-0099,AMD,2026-03-05,-46,23.73
ACC-0099,AMD,2026-03-09,12,23.85
ACC-0099,AMD,2026-03-18,-44,24.91
ACC-0099,AMD,2026-03-23,-58,25.15
ACC-0099,MSFT,2026-03-24,-26,232.81
ACC-0099,MSFT,2026-03-26,12,233.69
ACC-0099,INTC,2026-04-06,10,273.14
ACC-0099,MSFT,2026-04-07,-57,237.13
ACC-0099,AMD,2026-04-16,55,28.05
ACC-0099,BA,2026-04-27,-17,436.09
ACC-0099,MSFT,2026-05-04,18,276.23
ACC-0099,AMD,2026-05-07,-17,29.47
ACC-0099,AMD,2026-05-18,51,28.84
ACC-0099,ARM,2026-05-20,-37,174.40
ACC-0099,MSFT,2026-05-21,9,284.95
ACC-0099,AMD,2026-05-22,-30,28.53
ACC-0099,MSFT,2026-05-27,14,285.61
ACC-0099,MSFT,2026-05-28,-8,280.20
ACC-0099,AMD,2026-06-08,16,27.62
ACC-0099,AMD,2026-06-10,-44,28.26
ACC-0099,MSFT,2026-06-15,-33,267.45
ACC-0099,AMD,2026-06-24,30,29.99
ACC-0099,META,2026-07-02,22,505.57
ACC-0099,AMD,2026-07-03,19,29.17
ACC-0099,MSFT,2026-07-10,59,256.10
ACC-0099,MSFT,2026-07-15,-50,246.72
ACC-0099,MSFT,2026-07-21,-60,255.19
ACC-0099,AMD,2026-07-27,49,28.24
ACC-0099,MSFT,2026-08-03,7,229.08
ACC-0099,MSFT,2026-08-17,-10,214.29
ACC-0099,MSFT,2026-08-18,22,210.90
ACC-0099,MSFT,2026-08-19,49,221.21
ACC-0099,SOXL,2026-08-20,-46,218.42
ACC-0099,MSFT,2026-08-25,54,233.91
ACC-0099,AMD,2026-08-31,12,29.06
ACC-0099,AMD,2026-09-03,-53,29.47
ACC-0100,NFLX,2025-06-02,57,231.86
ACC-0100,NFLX,2025-06-04,15,232.68
ACC-0100,INTC,2025-06-05,10,197.00
ACC-0100,NFLX,2025-06-11,51,223.17
ACC-0100,MSTR,2025-06-13,-7,54.63
ACC-0100,IREN,2025-06-19,-19,188.09
ACC-0100,MSTR,2025-06-20,42,55.75
ACC-0100,NFLX,2025-07-16,-42,244.24
ACC-0100,NFLX,2025-08-11,36,202.89
ACC-0100,NFLX,2025-08-18,35,190.37
ACC-0100,MSTR,2025-08-19,-47,64.78
ACC-0100,MSTR,2025-08-21,-57,65.02
ACC-0100,AMZN,2025-09-12,29,103.81
ACC-0100,MSTR,2025-09-22,-23,62.08
ACC-0100,MSTR,2025-10-01,-43,64.93
ACC-0100,NFLX,2025-10-23,-53,220.63
ACC-0100,NFLX,2025-10-24,22,222.45
ACC-0100,MSTR,2025-10-27,-23,67.62
ACC-0100,AVGO,2025-11-10,-2,290.32
ACC-0100,MSTR,2025-12-01,-49,66.27
ACC-0100,MSTR,2025-12-04,34,65.23
ACC-0100,NFLX,2025-12-05,17,209.08
ACC-0100,NFLX,2025-12-09,1,205.42
ACC-0100,MSTR,2025-12-16,14,60.61
ACC-0100,IREN,2026-01-01,27,247.77
ACC-0100,MSTR,2026-01-05,23,56.37
ACC-0100,MSTR,2026-01-06,-44,59.37
ACC-0100,MSTR,2026-01-12,-21,57.75
ACC-0100,AVGO,2026-01-13,-22,291.47
ACC-0100,MSTR,2026-01-14,10,57.51
ACC-0100,MSTR,2026-01-15,1,56.45
ACC-0100,NFLX,2026-01-16,29,217.16
ACC-0100,NFLX,2026-01-19,32,215.07
ACC-0100,CRWD,2026-01-21,51,509.59
ACC-0100,NFLX,2026-01-22,22,220.73
ACC-0100,NFLX,2026-01-26,-41,212.08
ACC-0100,NVDA,2026-02-04,59,358.58
ACC-0100,SOFI,2026-02-24,48,18.77
ACC-0100,MSTR,2026-03-04,31,64.75
ACC-0100,MSTR,2026-03-05,-46,65.01
ACC-0100,MSTR,2026-03-06,-26,65.00
ACC-0100,NFLX,2026-03-10,-35,203.75
ACC-0100,MSTR,2026-03-11,-1,63.10
ACC-0100,NFLX,2026-03-13,-56,207.27
ACC-0100,MSTR,2026-03-27,-48,68.43
ACC-0100,CRWD,2026-04-09,4,458.81
ACC-0100,MSTR,2026-04-10,-7,65.52
ACC-0100,MSTR,2026-04-13,-17,67.18
ACC-0100,AAPL,2026-04-29,44,151.81
ACC-0100,NFLX,2026-05-14,-16,217.87
ACC-0100,MSTR,2026-05-18,28,70.72
ACC-0100,MSTR,2026-05-26,-56,69.87
ACC-0100,NFLX,2026-05-27,13,216.20
ACC-0100,MSTR,2026-06-05,50,65.41
ACC-0100,NFLX,2026-06-11,-32,190.90
ACC-0101,MSTR,2025-07-17,50,57.27
ACC-0101,PLTR,2025-07-28,14,194.99
ACC-0101,MRVL,2025-09-10,-7,160.30
ACC-0101,MU,2025-10-30,-8,181.52
ACC-0101,PLTR,2026-05-01,51,182.20
ACC-0101,SNAP,2026-05-08,31,16.26
ACC-0102,SMCI,2025-06-13,23,132.94
ACC-0102,SHOP,2025-06-27,54,326.44
ACC-0102,PYPL,2025-07-01,-52,15.89
ACC-0102,SHOP,2025-07-09,-22,358.32
ACC-0102,SHOP,2025-07-15,-36,355.40
ACC-0102,PLTR,2025-07-25,-29,193.94
ACC-0102,PYPL,2025-08-21,-33,13.91
ACC-0102,PYPL,2025-09-17,39,14.77
ACC-0102,SHOP,2025-09-18,-15,315.23
ACC-0102,SHOP,2025-10-03,-60,326.44
ACC-0102,PYPL,2025-10-28,21,14.39
ACC-0102,AMD,2025-10-29,-47,29.25
ACC-0102,SHOP,2025-11-11,-54,369.71
ACC-0102,PYPL,2025-11-13,-46,14.15
ACC-0102,PYPL,2025-12-02,49,14.72
ACC-0102,PYPL,2025-12-04,56,14.19
ACC-0102,SOFI,2025-12-11,1,22.94
ACC-0102,SHOP,2025-12-18,28,395.99
ACC-0102,SHOP,2025-12-30,57,392.75
ACC-0102,SHOP,2026-01-16,-14,427.02
ACC-0102,TSLA,2026-01-19,-43,253.78
ACC-0102,SHOP,2026-01-21,34,424.79
ACC-0102,SHOP,2026-01-28,-7,445.73
ACC-0102,SHOP,2026-01-29,-35,450.88
ACC-0102,SHOP,2026-02-03,-14,428.84
ACC-0102,PYPL,2026-02-06,-21,15.91
ACC-0102,PYPL,2026-02-09,-29,15.92
ACC-0102,SHOP,2026-02-13,33,424.72
ACC-0102,AMZN,2026-02-23,-27,124.43
ACC-0102,PYPL,2026-02-25,26,15.94
ACC-0102,SHOP,2026-03-03,4,411.55
ACC-0102,PYPL,2026-03-04,22,13.66
ACC-0102,PYPL,2026-03-05,-22,13.68
ACC-0102,QQQ,2026-03-11,-60,238.04
ACC-0102,SHOP,2026-03-12,42,392.26
ACC-0102,SHOP,2026-03-13,-39,391.30
ACC-0102,SHOP,2026-03-16,-56,389.36
ACC-0102,SHOP,2026-03-20,-43,371.12
ACC-0102,PYPL,2026-03-27,-49,12.89
ACC-0102,PYPL,2026-03-30,-54,13.17
ACC-0102,AMD,2026-04-09,-8,27.19
ACC-0102,PYPL,2026-04-15,-5,12.56
ACC-0102,PYPL,2026-04-16,-21,12.97
ACC-0102,TSM,2026-04-22,13,274.12
ACC-0102,PYPL,2026-04-28,-10,13.03
ACC-0102,MSTR,2026-05-04,10,66.73
ACC-0102,GOOGL,2026-05-11,53,117.91
ACC-0102,SHOP,2026-05-18,-31,346.48
ACC-0102,SHOP,2026-05-20,-24,334.50
ACC-0103,SMCI,2025-06-03,-49,131.73
ACC-0103,BA,2025-06-12,44,355.34
ACC-0103,COIN,2025-07-03,-13,365.07
ACC-0103,COIN,2025-07-07,-38,372.02
ACC-0103,INTC,2025-07-10,16,181.83
ACC-0103,COIN,2025-07-15,51,380.65
ACC-0103,SMCI,2025-07-16,6,144.68
ACC-0103,INTC,2025-07-25,41,171.37
ACC-0103,COIN,2025-08-04,-42,375.11
ACC-0103,AMZN,2025-08-07,28,92.50
ACC-0103,COIN,2025-08-15,-54,402.44
ACC-0103,COIN,2025-09-03,-58,431.80
ACC-0103,COIN,2025-09-10,14,448.32
ACC-0103,SMCI,2025-09-24,4,171.29
ACC-0103,COIN,2025-09-30,-21,409.13
ACC-0103,SNAP,2025-10-14,-12,14.84
ACC-0103,SMCI,2025-10-22,5,150.47
ACC-0103,SMCI,2025-10-30,31,151.92
ACC-0103,COIN,2025-11-12,4,330.67
ACC-0103,INTC,2025-11-13,-55,242.08
ACC-0103,SMCI,2025-11-17,-16,148.85
ACC-0103,COIN,2025-12-24,-4,282.43
ACC-0103,INTC,2025-12-29,-51,233.72
ACC-0103,SMCI,2026-01-08,59,168.25
ACC-0103,INTC,2026-01-14,-60,244.18
ACC-0103,SMCI,2026-01-19,-10,172.96
ACC-0103,INTC,2026-02-05,20,236.20
ACC-0103,INTC,2026-02-13,-7,223.87
ACC-0103,INTC,2026-02-19,-35,216.19
ACC-0103,INTC,2026-03-09,6,252.32
ACC-0103,SMCI,2026-03-16,49,195.92
ACC-0103,SMCI,2026-04-01,-46,180.92
ACC-0103,SMCI,2026-04-08,-34,185.96
ACC-0103,SMCI,2026-04-09,48,179.12
ACC-0103,INTC,2026-04-13,-8,292.68
ACC-0103,INTC,2026-06-05,58,270.65
ACC-0103,COIN,2026-06-25,-10,230.90
ACC-0103,INTC,2026-07-10,-50,207.85
ACC-0103,SMCI,2026-07-14,-3,154.56
ACC-0103,SMCI,2026-07-22,-54,160.74
ACC-0103,COIN,2026-07-24,-37,231.84
ACC-0103,INTC,2026-07-27,46,223.19
ACC-0103,INTC,2026-08-21,-3,230.82
ACC-0103,COIN,2026-09-02,-1,262.40
ACC-0104,SOXL,2025-06-13,-16,240.59
ACC-0104,MRVL,2025-10-22,34,149.37
ACC-0104,META,2025-11-12,34,349.98
ACC-0104,MRVL,2026-01-12,-42,157.78
ACC-0104,META,2026-02-24,-3,540.66
ACC-0104,META,2026-02-26,7,559.40
ACC-0104,META,2026-03-06,25,527.28
ACC-0104,META,2026-03-13,-25,538.92
ACC-0104,META,2026-03-16,34,540.35
ACC-0104,META,2026-05-29,4,494.05
ACC-0104,MRVL,2026-06-12,49,183.28
ACC-0105,SNAP,2025-06-06,-44,14.56
ACC-0105,MSFT,2025-06-16,26,198.58
ACC-0105,SMCI,2025-07-08,46,142.42
ACC-0105,SMCI,2025-07-09,53,142.14
ACC-0105,SMCI,2025-07-16,-41,144.85
ACC-0105,MSFT,2025-08-04,-37,224.68
ACC-0105,MSFT,2025-08-05,-27,226.72
ACC-0105,SMCI,2025-08-18,-26,153.78
ACC-0105,MSFT,2025-08-29,35,221.14
ACC-0105,MSFT,2025-09-02,-9,213.50
ACC-0105,SMCI,2025-09-11,31,174.78
ACC-0105,SMCI,2025-09-15,-28,184.22
ACC-0105,NFLX,2025-09-18,-27,191.34
ACC-0105,SMCI,2025-09-22,9,175.13
ACC-0105,SMCI,2025-09-24,-47,170.22
ACC-0105,SMCI,2025-09-30,-9,168.67
ACC-0105,SMCI,2025-10-01,26,167.47
ACC-0105,XOM,2025-10-02,-44,257.65
ACC-0105,MSFT,2025-10-06,31,245.60
ACC-0105,SMCI,2025-10-10,36,151.39
ACC-0105,SPY,2025-10-13,29,178.61
ACC-0105,MSFT,2025-10-14,-41,268.66
ACC-0105,SMCI,2025-10-17,-21,147.64
ACC-0105,SMCI,2025-10-23,-33,153.06
ACC-0105,SMCI,2025-11-06,-22,145.84
ACC-0105,MSFT,2025-11-18,-60,248.39
ACC-0105,SMCI,2025-11-26,23,147.11
ACC-0105,SMCI,2025-12-08,-47,162.18
ACC-0105,SMCI,2025-12-12,-13,156.57
ACC-0105,MSFT,2025-12-17,-15,246.65
ACC-0105,MSFT,2025-12-30,-58,252.64
ACC-0105,SMCI,2026-01-09,-38,166.81
ACC-0105,SMCI,2026-01-12,48,168.81
ACC-0105,MSFT,2026-01-13,-1,275.97
ACC-0105,SMCI,2026-01-20,52,174.47
ACC-0105,MSFT,2026-01-22,40,255.72
ACC-0105,SMCI,2026-01-26,-37,187.95
ACC-0105,MSFT,2026-01-29,41,261.06
ACC-0105,SMCI,2026-02-18,-50,180.25
ACC-0105,MSFT,2026-02-26,-32,261.71
ACC-0105,MSFT,2026-03-03,-40,256.03
ACC-0105,MSFT,2026-03-12,-28,251.50
ACC-0105,MSFT,2026-03-17,27,231.67
ACC-0105,AAPL,2026-03-18,45,140.91
ACC-0105,XOM,2026-03-19,-17,244.01
ACC-0105,MSFT,2026-03-31,-22,219.10
ACC-0105,MSFT,2026-04-16,-47,253.42
ACC-0105,SMCI,2026-04-20,-56,171.04
ACC-0105,NVDA,2026-04-24,-8,318.57
ACC-0105,MSFT,2026-05-07,-15,270.64
ACC-0105,MSFT,2026-05-13,-37,280.79
ACC-0105,SMCI,2026-06-09,57,158.45
ACC-0105,SMCI,2026-06-12,-5,151.16
ACC-0105,MSFT,2026-06-16,38,265.33
ACC-0105,MSFT,2026-06-19,48,267.28
