symbol,date,close
NVDA,2026-02-23,371.82
NVDA,2026-02-24,377.47
NVDA,2026-02-25,367.11
NVDA,2026-02-26,369.95
NVDA,2026-02-27,356.06
NVDA,2026-03-02,349.88
NVDA,2026-03-03,341.69
NVDA,2026-03-04,341.28
NVDA,2026-03-05,346.19
NVDA,2026-03-06,346.03
NVDA,2026-03-09,352.35
NVDA,2026-03-10,353.18
NVDA,2026-03-11,351.95
NVDA,2026-03-12,355.47
NVDA,2026-03-13,354.01
NVDA,2026-03-16,355.11
NVDA,2026-03-17,362.48
NVDA,2026-03-18,358.68
NVDA,2026-03-19,366.89
NVDA,2026-03-20,359.25
NVDA,2026-03-23,357.90
NVDA,2026-03-24,346.11
NVDA,2026-03-25,342.72
NVDA,2026-03-26,353.39
NVDA,2026-03-27,356.02
NVDA,2026-03-30,364.92
NVDA,2026-03-31,354.68
NVDA,2026-04-01,347.95
NVDA,2026-04-02,351.28
NVDA,2026-04-03,357.07
NVDA,2026-04-06,363.06
NVDA,2026-04-07,351.53
NVDA,2026-04-08,355.20
NVDA,2026-04-09,354.89
NVDA,2026-04-10,355.90
NVDA,2026-04-13,359.35
NVDA,2026-04-14,357.58
NVDA,2026-04-15,346.09
NVDA,2026-04-16,339.08
NVDA,2026-04-17,329.79
NVDA,2026-04-20,321.52
NVDA,2026-04-21,320.86
NVDA,2026-04-22,329.18
NVDA,2026-04-23,324.82
NVDA,2026-04-24,320.16
NVDA,2026-04-27,313.23
NVDA,2026-04-28,302.86
NVDA,2026-04-29,303.41
NVDA,2026-04-30,300.70
NVDA,2026-05-01,299.46
NVDA,2026-05-04,294.01
NVDA,2026-05-05,296.92
NVDA,2026-05-06,290.13
NVDA,2026-05-07,293.35
NVDA,2026-05-08,289.73
NVDA,2026-05-11,294.28
NVDA,2026-05-12,289.35
NVDA,2026-05-13,291.97
NVDA,2026-05-14,294.62
NVDA,2026-05-15,294.32
NVDA,2026-05-18,303.83
NVDA,2026-05-19,305.01
NVDA,2026-05-20,299.90
NVDA,2026-05-21,304.06
NVDA,2026-05-22,299.34
NVDA,2026-05-25,296.37
NVDA,2026-05-26,296.59
NVDA,2026-05-27,297.78
NVDA,2026-05-28,307.81
NVDA,2026-05-29,297.60
NVDA,2026-06-01,296.26
NVDA,2026-06-02,302.87
NVDA,2026-06-03,302.08
NVDA,2026-06-04,304.11
NVDA,2026-06-05,313.30
NVDA,2026-06-08,306.02
NVDA,2026-06-09,306.43
NVDA,2026-06-10,311.28
NVDA,2026-06-11,307.89
NVDA,2026-06-12,297.63
NVDA,2026-06-15,291.99
NVDA,2026-06-16,293.24
NVDA,2026-06-17,294.47
NVDA,2026-06-18,305.10
NVDA,2026-06-19,313.14
NVDA,2026-06-22,303.94
NVDA,2026-06-23,310.24
NVDA,2026-06-24,315.88
NVDA,2026-06-25,326.01
NVDA,2026-06-26,325.22
NVDA,2026-06-29,321.86
NVDA,2026-06-30,322.93
NVDA,2026-07-01,332.83
NVDA,2026-07-02,337.00
NVDA,2026-07-03,348.32
NVDA,2026-07-06,353.79
NVDA,2026-07-07,349.92
NVDA,2026-07-08,343.25
NVDA,2026-07-09,355.81
NVDA,2026-07-10,345.59
NVDA,2026-07-13,343.41
NVDA,2026-07-14,341.47
NVDA,2026-07-15,335.59
NVDA,2026-07-16,332.05
NVDA,2026-07-17,332.26
NVDA,2026-07-20,347.70
NVDA,2026-07-21,347.44
NVDA,2026-07-22,344.10
NVDA,2026-07-23,345.10
NVDA,2026-07-24,351.55
NVDA,2026-07-27,346.14
NVDA,2026-07-28,343.60
NVDA,2026-07-29,332.08
NVDA,2026-07-30,336.75
NVDA,2026-07-31,341.39
NVDA,2026-08-03,351.47
NVDA,2026-08-04,343.45
NVDA,2026-08-05,358.07
NVDA,2026-08-06,364.34
NVDA,2026-08-07,362.59
NVDA,2026-08-10,360.01
NVDA,2026-08-11,358.03
NVDA,2026-08-12,349.75
NVDA,2026-08-13,355.14
NVDA,2026-08-14,351.12
NVDA,2026-08-17,346.39
NVDA,2026-08-18,350.05
NVDA,2026-08-19,350.99
NVDA,2026-08-20,347.18
NVDA,2026-08-21,345.77
NVDA,2026-08-24,342.64
NVDA,2026-08-25,351.74
NVDA,2026-08-26,358.79
NVDA,2026-08-27,353.92
NVDA,2026-08-28,353.83
NVDA,2026-08-31,363.40
NVDA,2026-09-01,361.55
NVDA,2026-09-02,374.19
NVDA,2026-09-03,377.63
NVDA,2026-09-04,385.18
PLTR,2025-06-02,181.26
PLTR,2025-06-03,183.43
PLTR,2025-06-04,185.28
PLTR,2025-06-05,187.30
PLTR,2025-06-06,185.57
PLTR,2025-06-09,188.93
PLTR,2025-06-10,189.30
PLTR,2025-06-11,185.59
PLTR,2025-06-12,182.03
PLTR,2025-06-13,182.72
PLTR,2025-06-16,184.05
PLTR,2025-06-17,176.31
PLTR,2025-06-18,169.34
PLTR,2025-06-19,172.90
PLTR,2025-06-20,172.98
PLTR,2025-06-23,182.65
PLTR,2025-06-24,177.32
PLTR,2025-06-25,176.59
PLTR,2025-06-26,174.64
PLTR,2025-06-27,176.65
PLTR,2025-06-30,181.63
PLTR,2025-07-01,187.43
PLTR,2025-07-02,183.87
PLTR,2025-07-03,188.40
PLTR,2025-07-04,184.06
PLTR,2025-07-07,185.28
PLTR,2025-07-08,186.03
PLTR,2025-07-09,188.40
PLTR,2025-07-10,185.59
PLTR,2025-07-11,190.52
PLTR,2025-07-14,190.40
PLTR,2025-07-15,190.46
PLTR,2025-07-16,189.61
PLTR,2025-07-17,185.82
PLTR,2025-07-18,188.56
PLTR,2025-07-21,189.92
PLTR,2025-07-22,191.74
PLTR,2025-07-23,198.80
PLTR,2025-07-24,195.57
PLTR,2025-07-25,194.63
PLTR,2025-07-28,194.80
PLTR,2025-07-29,198.16
PLTR,2025-07-30,197.61
PLTR,2025-07-31,201.33
PLTR,2025-08-01,203.26
PLTR,2025-08-04,196.47
PLTR,2025-08-05,193.99
PLTR,2025-08-06,186.48
PLTR,2025-08-07,185.57
PLTR,2025-08-08,184.19
PLTR,2025-08-11,186.44
PLTR,2025-08-12,187.19
PLTR,2025-08-13,187.08
PLTR,2025-08-14,191.79
PLTR,2025-08-15,194.15
PLTR,2025-08-18,189.65
PLTR,2025-08-19,187.23
PLTR,2025-08-20,188.55
PLTR,2025-08-21,194.95
PLTR,2025-08-22,194.34
PLTR,2025-08-25,193.82
PLTR,2025-08-26,194.96
PLTR,2025-08-27,198.07
PLTR,2025-08-28,197.86
PLTR,2025-08-29,199.14
PLTR,2025-09-01,197.65
PLTR,2025-09-02,195.66
PLTR,2025-09-03,192.78
PLTR,2025-09-04,195.40
PLTR,2025-09-05,193.42
PLTR,2025-09-08,195.63
PLTR,2025-09-09,197.31
PLTR,2025-09-10,201.20
PLTR,2025-09-11,190.85
PLTR,2025-09-12,187.39
PLTR,2025-09-15,183.08
PLTR,2025-09-16,182.62
PLTR,2025-09-17,185.60
PLTR,2025-09-18,194.91
PLTR,2025-09-19,200.89
PLTR,2025-09-22,206.36
PLTR,2025-09-23,208.03
PLTR,2025-09-24,206.61
PLTR,2025-09-25,208.90
PLTR,2025-09-26,200.16
PLTR,2025-09-29,203.92
PLTR,2025-09-30,204.09
PLTR,2025-10-01,206.68
PLTR,2025-10-02,202.67
PLTR,2025-10-03,198.50
PLTR,2025-10-06,196.14
PLTR,2025-10-07,196.11
PLTR,2025-10-08,197.59
PLTR,2025-10-09,196.36
PLTR,2025-10-10,197.84
PLTR,2025-10-13,200.59
PLTR,2025-10-14,196.18
PLTR,2025-10-15,195.93
PLTR,2025-10-16,190.10
PLTR,2025-10-17,188.21
PLTR,2025-10-20,191.67
PLTR,2025-10-21,189.14
PLTR,2025-10-22,196.15
PLTR,2025-10-23,198.22
PLTR,2025-10-24,201.80
PLTR,2025-10-27,202.35
PLTR,2025-10-28,205.91
PLTR,2025-10-29,210.42
PLTR,2025-10-30,211.01
PLTR,2025-10-31,208.98
PLTR,2025-11-03,206.88
PLTR,2025-11-04,214.79
PLTR,2025-11-05,214.17
PLTR,2025-11-06,212.41
PLTR,2025-11-07,209.62
PLTR,2025-11-10,202.90
PLTR,2025-11-11,201.06
PLTR,2025-11-12,202.47
PLTR,2025-11-13,200.69
PLTR,2025-11-14,197.87
PLTR,2025-11-17,199.59
PLTR,2025-11-18,201.51
PLTR,2025-11-19,199.93
PLTR,2025-11-20,201.27
PLTR,2025-11-21,197.58
PLTR,2025-11-24,201.02
PLTR,2025-11-25,197.29
PLTR,2025-11-26,196.13
PLTR,2025-11-27,196.79
PLTR,2025-11-28,195.32
PLTR,2025-12-01,191.09
PLTR,2025-12-02,199.02
PLTR,2025-12-03,205.05
PLTR,2025-12-04,198.24
PLTR,2025-12-05,198.85
PLTR,2025-12-08,194.08
PLTR,2025-12-09,195.40
PLTR,2025-12-10,190.58
PLTR,2025-12-11,192.88
PLTR,2025-12-12,195.00
PLTR,2025-12-15,201.65
PLTR,2025-12-16,206.52
PLTR,2025-12-17,204.81
PLTR,2025-12-18,208.72
PLTR,2025-12-19,206.99
PLTR,2025-12-22,206.68
PLTR,2025-12-23,204.81
PLTR,2025-12-24,197.93
PLTR,2025-12-25,200.40
PLTR,2025-12-26,192.61
PLTR,2025-12-29,191.86
PLTR,2025-12-30,193.95
PLTR,2025-12-31,194.52
PLTR,2026-01-01,188.69
PLTR,2026-01-02,186.43
PLTR,2026-01-05,189.02
PLTR,2026-01-06,193.22
PLTR,2026-01-07,199.35
PLTR,2026-01-08,192.42
PLTR,2026-01-09,194.27
PLTR,2026-01-12,192.58
PLTR,2026-01-13,195.58
PLTR,2026-01-14,189.27
PLTR,2026-01-15,188.88
PLTR,2026-01-16,191.62
PLTR,2026-01-19,189.34
PLTR,2026-01-20,188.14
PLTR,2026-01-21,184.68
PLTR,2026-01-22,188.83
PLTR,2026-01-23,184.08
PLTR,2026-01-26,180.92
PLTR,2026-01-27,179.88
PLTR,2026-01-28,178.89
PLTR,2026-01-29,186.37
PLTR,2026-01-30,187.50
PLTR,2026-02-02,184.59
PLTR,2026-02-03,186.81
PLTR,2026-02-04,188.19
PLTR,2026-02-05,189.36
PLTR,2026-02-06,189.25
PLTR,2026-02-09,191.09
PLTR,2026-02-10,186.86
PLTR,2026-02-11,182.60
PLTR,2026-02-12,181.22
PLTR,2026-02-13,177.43
PLTR,2026-02-16,179.97
PLTR,2026-02-17,186.93
PLTR,2026-02-18,191.55
PLTR,2026-02-19,193.36
PLTR,2026-02-20,194.76
PLTR,2026-02-23,192.29
PLTR,2026-02-24,187.56
PLTR,2026-02-25,189.70
PLTR,2026-02-26,184.37
PLTR,2026-02-27,185.58
PLTR,2026-03-02,185.20
PLTR,2026-03-03,188.05
PLTR,2026-03-04,188.36
PLTR,2026-03-05,188.88
PLTR,2026-03-06,186.88
PLTR,2026-03-09,180.72
PLTR,2026-03-10,179.63
PLTR,2026-03-11,182.20
PLTR,2026-03-12,186.03
PLTR,2026-03-13,191.17
PLTR,2026-03-16,187.60
PLTR,2026-03-17,184.30
PLTR,2026-03-18,186.94
PLTR,2026-03-19,185.41
PLTR,2026-03-20,194.83
PLTR,2026-03-23,196.16
PLTR,2026-03-24,190.49
PLTR,2026-03-25,188.56
PLTR,2026-03-26,194.46
PLTR,2026-03-27,187.66
PLTR,2026-03-30,188.35
PLTR,2026-03-31,183.37
PLTR,2026-04-01,189.22
PLTR,2026-04-02,187.69
PLTR,2026-04-03,184.06
PLTR,2026-04-06,178.04
PLTR,2026-04-07,175.69
PLTR,2026-04-08,167.04
PLTR,2026-04-09,165.61
PLTR,2026-04-10,172.78
PLTR,2026-04-13,173.23
PLTR,2026-04-14,172.45
PLTR,2026-04-15,168.68
PLTR,2026-04-16,169.92
PLTR,2026-04-17,168.47
PLTR,2026-04-20,165.80
PLTR,2026-04-21,170.38
PLTR,2026-04-22,171.97
PLTR,2026-04-23,169.11
PLTR,2026-04-24,174.11
PLTR,2026-04-27,174.05
PLTR,2026-04-28,175.88
PLTR,2026-04-29,176.51
PLTR,2026-04-30,180.70
PLTR,2026-05-01,182.99
PLTR,2026-05-04,181.87
PLTR,2026-05-05,184.55
PLTR,2026-05-06,183.26
PLTR,2026-05-07,183.87
PLTR,2026-05-08,189.89
PLTR,2026-05-11,186.10
PLTR,2026-05-12,182.46
PLTR,2026-05-13,181.16
PLTR,2026-05-14,179.52
PLTR,2026-05-15,184.20
PLTR,2026-05-18,178.59
PLTR,2026-05-19,186.70
PLTR,2026-05-20,192.62
PLTR,2026-05-21,191.06
PLTR,2026-05-22,191.89
PLTR,2026-05-25,190.67
PLTR,2026-05-26,193.31
PLTR,2026-05-27,195.94
PLTR,2026-05-28,198.95
PLTR,2026-05-29,202.06
PLTR,2026-06-01,209.84
PLTR,2026-06-02,209.28
PLTR,2026-06-03,212.29
PLTR,2026-06-04,211.67
PLTR,2026-06-05,211.98
PLTR,2026-06-08,213.03
PLTR,2026-06-09,212.96
PLTR,2026-06-10,214.55
PLTR,2026-06-11,211.12
PLTR,2026-06-12,210.64
PLTR,2026-06-15,208.29
PLTR,2026-06-16,203.69
PLTR,2026-06-17,201.02
PLTR,2026-06-18,199.21
PLTR,2026-06-19,198.76
PLTR,2026-06-22,192.85
PLTR,2026-06-23,192.02
PLTR,2026-06-24,187.92
PLTR,2026-06-25,185.05
PLTR,2026-06-26,185.86
PLTR,2026-06-29,190.02
PLTR,2026-06-30,191.21
PLTR,2026-07-01,189.51
PLTR,2026-07-02,188.02
PLTR,2026-07-03,193.08
PLTR,2026-07-06,187.10
PLTR,2026-07-07,191.40
PLTR,2026-07-08,185.93
PLTR,2026-07-09,183.75
PLTR,2026-07-10,184.04
PLTR,2026-07-13,183.37
PLTR,2026-07-14,189.45
PLTR,2026-07-15,191.41
PLTR,2026-07-16,191.36
PLTR,2026-07-17,195.06
PLTR,2026-07-20,195.34
PLTR,2026-07-21,192.40
PLTR,2026-07-22,196.74
PLTR,2026-07-23,202.65
PLTR,2026-07-24,207.86
PLTR,2026-07-27,203.22
PLTR,2026-07-28,210.93
PLTR,2026-07-29,209.35
PLTR,2026-07-30,212.64
PLTR,2026-07-31,217.75
PLTR,2026-08-03,228.00
PLTR,2026-08-04,220.95
PLTR,2026-08-05,216.70
PLTR,2026-08-06,221.85
PLTR,2026-08-07,224.15
PLTR,2026-08-10,222.93
PLTR,2026-08-11,210.35
PLTR,2026-08-12,212.31
PLTR,2026-08-13,211.69
PLTR,2026-08-14,201.01
PLTR,2026-08-17,211.65
PLTR,2026-08-18,201.44
PLTR,2026-08-19,199.38
PLTR,2026-08-20,199.50
PLTR,2026-08-21,200.54
PLTR,2026-08-24,203.64
PLTR,2026-08-25,202.73
PLTR,2026-08-26,199.31
PLTR,2026-08-27,198.04
PLTR,2026-08-28,190.02
PLTR,2026-08-31,186.01
PLTR,2026-09-01,193.33
PLTR,2026-09-02,190.87
PLTR,2026-09-03,190.70
PLTR,2026-09-04,197.90
PYPL,2025-06-02,15.43
PYPL,2025-06-03,15.35
PYPL,2025-06-04,15.08
PYPL,2025-06-05,15.37
PYPL,2025-06-06,15.42
PYPL,2025-06-09,15.90
PYPL,2025-06-10,15.82
PYPL,2025-06-11,15.71
PYPL,2025-06-12,15.81
PYPL,2025-06-13,15.76
PYPL,2025-06-16,15.66
PYPL,2025-06-17,15.39
PYPL,2025-06-18,15.47
PYPL,2025-06-19,15.57
PYPL,2025-06-20,16.13
PYPL,2025-06-23,16.12
PYPL,2025-06-24,15.57
PYPL,2025-06-25,15.71
PYPL,2025-06-26,16.42
PYPL,2025-06-27,16.28
PYPL,2025-06-30,16.02
PYPL,2025-07-01,15.97
PYPL,2025-07-02,15.08
PYPL,2025-07-03,14.98
PYPL,2025-07-04,14.93
PYPL,2025-07-07,14.49
PYPL,2025-07-08,14.65
PYPL,2025-07-09,14.40
PYPL,2025-07-10,13.88
PYPL,2025-07-11,13.69
PYPL,2025-07-14,13.86
PYPL,2025-07-15,14.38
PYPL,2025-07-16,14.74
PYPL,2025-07-17,14.80
PYPL,2025-07-18,14.65
PYPL,2025-07-21,14.58
PYPL,2025-07-22,14.85
PYPL,2025-07-23,14.70
PYPL,2025-07-24,14.83
PYPL,2025-07-25,15.11
PYPL,2025-07-28,14.84
PYPL,2025-07-29,14.67
PYPL,2025-07-30,14.80
PYPL,2025-07-31,14.81
PYPL,2025-08-01,14.77
PYPL,2025-08-04,14.62
PYPL,2025-08-05,14.60
PYPL,2025-08-06,15.13
PYPL,2025-08-07,15.54
PYPL,2025-08-08,15.05
PYPL,2025-08-11,15.07
PYPL,2025-08-12,15.10
PYPL,2025-08-13,15.11
PYPL,2025-08-14,14.70
PYPL,2025-08-15,14.66
PYPL,2025-08-18,14.71
PYPL,2025-08-19,14.51
PYPL,2025-08-20,14.60
PYPL,2025-08-21,13.91
PYPL,2025-08-22,13.50
PYPL,2025-08-25,13.53
PYPL,2025-08-26,13.63
PYPL,2025-08-27,13.59
PYPL,2025-08-28,13.47
PYPL,2025-08-29,13.52
PYPL,2025-09-01,13.81
PYPL,2025-09-02,14.05
PYPL,2025-09-03,14.03
PYPL,2025-09-04,13.90
PYPL,2025-09-05,14.19
PYPL,2025-09-08,14.35
PYPL,2025-09-09,14.60
PYPL,2025-09-10,14.52
PYPL,2025-09-11,14.28
PYPL,2025-09-12,14.33
PYPL,2025-09-15,14.16
PYPL,2025-09-16,14.48
PYPL,2025-09-17,14.72
PYPL,2025-09-18,14.09
PYPL,2025-09-19,14.28
PYPL,2025-09-22,14.65
PYPL,2025-09-23,14.95
PYPL,2025-09-24,14.81
PYPL,2025-09-25,14.56
PYPL,2025-09-26,14.84
PYPL,2025-09-29,15.14
PYPL,2025-09-30,15.16
PYPL,2025-10-01,14.82
PYPL,2025-10-02,14.38
PYPL,2025-10-03,14.45
PYPL,2025-10-06,14.22
PYPL,2025-10-07,14.03
PYPL,2025-10-08,14.16
PYPL,2025-10-09,14.45
PYPL,2025-10-10,13.86
PYPL,2025-10-13,13.68
PYPL,2025-10-14,14.03
PYPL,2025-10-15,14.02
PYPL,2025-10-16,13.93
PYPL,2025-10-17,14.11
PYPL,2025-10-20,13.79
PYPL,2025-10-21,13.46
PYPL,2025-10-22,13.47
PYPL,2025-10-23,13.88
PYPL,2025-10-24,14.16
PYPL,2025-10-27,14.16
PYPL,2025-10-28,14.44
PYPL,2025-10-29,14.33
PYPL,2025-10-30,14.00
PYPL,2025-10-31,13.54
PYPL,2025-11-03,13.62
PYPL,2025-11-04,13.86
PYPL,2025-11-05,13.96
PYPL,2025-11-06,13.95
PYPL,2025-11-07,13.84
PYPL,2025-11-10,14.14
PYPL,2025-11-11,14.13
PYPL,2025-11-12,13.73
PYPL,2025-11-13,14.10
PYPL,2025-11-14,13.92
PYPL,2025-11-17,14.03
PYPL,2025-11-18,14.03
PYPL,2025-11-19,14.33
PYPL,2025-11-20,14.40
PYPL,2025-11-21,14.75
PYPL,2025-11-24,14.81
PYPL,2025-11-25,14.68
PYPL,2025-11-26,14.53
PYPL,2025-11-27,14.72
PYPL,2025-11-28,14.48
PYPL,2025-12-01,14.75
PYPL,2025-12-02,14.68
PYPL,2025-12-03,14.41
PYPL,2025-12-04,14.17
PYPL,2025-12-05,14.13
PYPL,2025-12-08,14.62
PYPL,2025-12-09,14.84
PYPL,2025-12-10,14.85
PYPL,2025-12-11,14.59
PYPL,2025-12-12,15.13
PYPL,2025-12-15,15.05
PYPL,2025-12-16,15.05
PYPL,2025-12-17,14.93
PYPL,2025-12-18,15.32
PYPL,2025-12-19,15.38
PYPL,2025-12-22,15.24
PYPL,2025-12-23,15.30
PYPL,2025-12-24,15.00
PYPL,2025-12-25,14.69
PYPL,2025-12-26,14.65
PYPL,2025-12-29,13.82
PYPL,2025-12-30,14.14
PYPL,2025-12-31,14.69
PYPL,2026-01-01,14.37
PYPL,2026-01-02,14.34
PYPL,2026-01-05,13.89
PYPL,2026-01-06,13.94
PYPL,2026-01-07,14.00
PYPL,2026-01-08,14.21
PYPL,2026-01-09,13.84
PYPL,2026-01-12,13.68
PYPL,2026-01-13,13.50
PYPL,2026-01-14,13.44
PYPL,2026-01-15,14.04
PYPL,2026-01-16,13.99
PYPL,2026-01-19,13.98
PYPL,2026-01-20,13.84
PYPL,2026-01-21,14.06
PYPL,2026-01-22,14.77
PYPL,2026-01-23,15.11
PYPL,2026-01-26,15.56
PYPL,2026-01-27,15.24
PYPL,2026-01-28,15.55
PYPL,2026-01-29,15.56
PYPL,2026-01-30,15.95
PYPL,2026-02-02,16.28
PYPL,2026-02-03,16.49
PYPL,2026-02-04,15.95
PYPL,2026-02-05,16.00
PYPL,2026-02-06,15.84
PYPL,2026-02-09,15.98
PYPL,2026-02-10,16.00
PYPL,2026-02-11,16.33
PYPL,2026-02-12,15.81
PYPL,2026-02-13,15.59
PYPL,2026-02-16,15.56
PYPL,2026-02-17,15.66
PYPL,2026-02-18,15.54
PYPL,2026-02-19,15.53
PYPL,2026-02-20,15.55
PYPL,2026-02-23,15.88
PYPL,2026-02-24,15.84
PYPL,2026-02-25,15.92
PYPL,2026-02-26,15.35
PYPL,2026-02-27,14.56
PYPL,2026-03-02,14.15
PYPL,2026-03-03,14.25
PYPL,2026-03-04,13.61
PYPL,2026-03-05,13.72
PYPL,2026-03-06,13.69
PYPL,2026-03-09,13.69
PYPL,2026-03-10,13.50
PYPL,2026-03-11,13.39
PYPL,2026-03-12,13.61
PYPL,2026-03-13,13.71
PYPL,2026-03-16,13.70
PYPL,2026-03-17,13.57
PYPL,2026-03-18,13.63
PYPL,2026-03-19,13.95
PYPL,2026-03-20,13.94
PYPL,2026-03-23,13.84
PYPL,2026-03-24,13.53
PYPL,2026-03-25,13.55
PYPL,2026-03-26,13.31
PYPL,2026-03-27,12.94
PYPL,2026-03-30,13.16
PYPL,2026-03-31,13.00
PYPL,2026-04-01,12.48
PYPL,2026-04-02,12.30
PYPL,2026-04-03,12.75
PYPL,2026-04-06,12.73
PYPL,2026-04-07,12.40
PYPL,2026-04-08,12.13
PYPL,2026-04-09,12.30
PYPL,2026-04-10,12.40
PYPL,2026-04-13,12.45
PYPL,2026-04-14,12.41
PYPL,2026-04-15,12.53
PYPL,2026-04-16,12.91
PYPL,2026-04-17,13.03
PYPL,2026-04-20,12.99
PYPL,2026-04-21,12.64
PYPL,2026-04-22,12.75
PYPL,2026-04-23,13.14
PYPL,2026-04-24,13.31
PYPL,2026-04-27,12.98
PYPL,2026-04-28,13.03
PYPL,2026-04-29,13.37
PYPL,2026-04-30,13.20
PYPL,2026-05-01,13.33
PYPL,2026-05-04,13.65
PYPL,2026-05-05,14.09
PYPL,2026-05-06,13.65
PYPL,2026-05-07,13.18
PYPL,2026-05-08,13.28
PYPL,2026-05-11,13.46
PYPL,2026-05-12,13.37
PYPL,2026-05-13,13.37
PYPL,2026-05-14,13.26
PYPL,2026-05-15,13.58
PYPL,2026-05-18,12.99
PYPL,2026-05-19,13.05
PYPL,2026-05-20,12.72
PYPL,2026-05-21,12.56
PYPL,2026-05-22,12.18
PYPL,2026-05-25,11.96
PYPL,2026-05-26,11.96
PYPL,2026-05-27,11.97
PYPL,2026-05-28,12.39
PYPL,2026-05-29,12.34
PYPL,2026-06-01,12.42
PYPL,2026-06-02,12.51
PYPL,2026-06-03,12.57
PYPL,2026-06-04,12.94
PYPL,2026-06-05,12.97
PYPL,2026-06-08,13.01
PYPL,2026-06-09,12.99
PYPL,2026-06-10,12.99
PYPL,2026-06-11,12.98
PYPL,2026-06-12,13.23
PYPL,2026-06-15,13.24
PYPL,2026-06-16,13.26
PYPL,2026-06-17,13.25
PYPL,2026-06-18,13.44
PYPL,2026-06-19,13.32
PYPL,2026-06-22,13.57
PYPL,2026-06-23,13.42
PYPL,2026-06-24,13.60
PYPL,2026-06-25,14.12
PYPL,2026-06-26,14.18
PYPL,2026-06-29,14.16
PYPL,2026-06-30,13.83
PYPL,2026-07-01,14.04
PYPL,2026-07-02,14.04
PYPL,2026-07-03,14.29
PYPL,2026-07-06,14.11
PYPL,2026-07-07,14.26
PYPL,2026-07-08,14.76
PYPL,2026-07-09,14.88
PYPL,2026-07-10,14.79
PYPL,2026-07-13,14.41
PYPL,2026-07-14,14.41
PYPL,2026-07-15,14.60
PYPL,2026-07-16,14.77
PYPL,2026-07-17,14.45
PYPL,2026-07-20,14.16
PYPL,2026-07-21,13.89
PYPL,2026-07-22,13.61
PYPL,2026-07-23,13.54
PYPL,2026-07-24,13.61
PYPL,2026-07-27,14.13
PYPL,2026-07-28,14.18
PYPL,2026-07-29,14.59
PYPL,2026-07-30,14.12
PYPL,2026-07-31,14.55
PYPL,2026-08-03,14.78
PYPL,2026-08-04,14.91
PYPL,2026-08-05,15.15
PYPL,2026-08-06,15.34
PYPL,2026-08-07,15.92
PYPL,2026-08-10,16.17
PYPL,2026-08-11,15.62
PYPL,2026-08-12,15.08
PYPL,2026-08-13,15.56
PYPL,2026-08-14,15.54
PYPL,2026-08-17,15.94
PYPL,2026-08-18,15.84
PYPL,2026-08-19,15.64
PYPL,2026-08-20,15.53
PYPL,2026-08-21,15.63
PYPL,2026-08-24,15.69
PYPL,2026-08-25,15.50
PYPL,2026-08-26,15.66
PYPL,2026-08-27,15.86
PYPL,2026-08-28,15.57
PYPL,2026-08-31,15.23
PYPL,2026-09-01,14.64
PYPL,2026-09-02,14.55
PYPL,2026-09-03,14.56
PYPL,2026-09-04,14.36
QQQ,2025-06-02,217.68
QQQ,2025-06-03,220.09
QQQ,2025-06-04,223.67
QQQ,2025-06-05,225.55
QQQ,2025-06-06,230.49
QQQ,2025-06-09,226.04
QQQ,2025-06-10,228.70
QQQ,2025-06-11,230.34
QQQ,2025-06-12,225.55
QQQ,2025-06-13,222.49
QQQ,2025-06-16,224.40
QQQ,2025-06-17,224.68
QQQ,2025-06-18,219.06
QQQ,2025-06-19,216.63
QQQ,2025-06-20,223.11
QQQ,2025-06-23,226.78
QQQ,2025-06-24,227.11
QQQ,2025-06-25,233.11
QQQ,2025-06-26,228.89
QQQ,2025-06-27,228.07
QQQ,2025-06-30,232.34
QQQ,2025-07-01,230.76
QQQ,2025-07-02,225.61
QQQ,2025-07-03,228.18
QQQ,2025-07-04,235.36
QQQ,2025-07-07,223.52
QQQ,2025-07-08,224.15
QQQ,2025-07-09,218.57
QQQ,2025-07-10,217.24
QQQ,2025-07-11,211.14
QQQ,2025-07-14,221.95
QQQ,2025-07-15,218.92
QQQ,2025-07-16,219.07
QQQ,2025-07-17,215.97
QQQ,2025-07-18,211.71
QQQ,2025-07-21,209.76
QQQ,2025-07-22,210.58
QQQ,2025-07-23,217.84
QQQ,2025-07-24,219.03
QQQ,2025-07-25,225.76
QQQ,2025-07-28,220.96
QQQ,2025-07-29,221.23
QQQ,2025-07-30,219.28
QQQ,2025-07-31,212.45
QQQ,2025-08-01,228.06
QQQ,2025-08-04,226.92
QQQ,2025-08-05,227.98
QQQ,2025-08-06,224.54
QQQ,2025-08-07,221.94
QQQ,2025-08-08,217.36
QQQ,2025-08-11,221.72
QQQ,2025-08-12,219.91
QQQ,2025-08-13,219.24
QQQ,2025-08-14,219.98
QQQ,2025-08-15,214.60
QQQ,2025-08-18,215.55
QQQ,2025-08-19,214.78
QQQ,2025-08-20,216.63
QQQ,2025-08-21,214.94
QQQ,2025-08-22,215.06
QQQ,2025-08-25,217.22
QQQ,2025-08-26,221.32
QQQ,2025-08-27,218.27
QQQ,2025-08-28,222.42
QQQ,2025-08-29,218.04
QQQ,2025-09-01,217.18
QQQ,2025-09-02,217.70
QQQ,2025-09-03,218.28
QQQ,2025-09-04,207.47
QQQ,2025-09-05,203.42
QQQ,2025-09-08,202.64
QQQ,2025-09-09,206.30
QQQ,2025-09-10,203.39
QQQ,2025-09-11,209.42
